marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
FR,46639606,RYUJ64D51QHKU,B00EWC1EYI,342887450,Demonia by Pleaser Women's Concord-108 Platform Wedge Boot,Shoes,3,1,1,N,Y,They are kind of hard to walk in but with enough practice it will become easy. They look amazing and they are very good ...,I haven't worn them enough to really know. I still need to get used to how high these platforms are. They are kind of hard to walk in but with enough practice it will become easy. They look amazing and they are very good quality. I like them a lot.,2015-08-31
FR,47284735,RX3TZBVRF77E,B00QTMSRYO,655688189,Delman Women's Viva Wedge Sandal,Shoes,4,0,0,N,Y,Four Stars,Beautiful color and style.  I gave them to my daughter.  She loves thems.,2015-08-31
FR,12305698,RGIGKQJ0A30GI,B002YQ2UCE,29033380,Onex Women's Bianca-2 Wedge Sandal,Shoes,4,0,0,N,Y,Four Stars,Just as expected,2015-08-31
FR,28842954,RMVN1OT9P8GQM,B000IX6ZHG,409311894,Nautilus 1303 ESD Comp Safety Toe No Exposed Metal Athletic Shoe,Shoes,1,0,0,N,Y,Horrible  shoes,"I owned a pair of these shoes before and they quickly  became my favorite pair of work shoes,they lasted me well over a year. They were so nice I decided to buy 2 pair this time! Well after only 3 months they are starting to fall apart especially around the tip of the toe and the inside heal  area. Not sure why they are so different from the last pair, but once this second pair wears out in a few months I will not be buying another pair.",2015-08-31
FR,24874408,RU5OWKKT20VDG,B007TDNRZ6,634031265,Solemates Purse Pals Foldable Bowed Ballet Flats w/ Expandable Tote Bag for Carrying Heels,Shoes,5,0,0,N,Y,Awesome seller!!,"Item as described, fit perfect, fast shipping",2015-08-31
FR,4919528,R2C7C097Z9GUSR,B00IYFT7ZC,364197692,New Balance KL574 Lace-Up Grade Pennant Running Shoe (Big Kid),Shoes,5,0,0,N,Y,Five Stars,"very light and comfortable,good shoes. just run as you wish..",2015-08-31
FR,43136108,R3EKAC6AAX7C9G,B008RQ14WW,474002876,KEEN Utility Women's Flint Low Work Shoe,Shoes,5,0,0,N,Y,"Best work shoes, ata great price","So far...the best work shoes I have ever owned, and until  someone suggested I try this shoe,I have only used the brand I trusted most.<br />To say these are better than Red Wing Worx, is a compliment. As an added bonus ...these are half the price.",2015-08-31
FR,6811487,R751IC79YCUSQ,B00825VQX0,957736249,"Men's Sperry, Pilot Slip on casual Loafers BLACK 12 M",Shoes,5,0,0,N,Y,Awesome,Love them,2015-08-31
FR,20633115,R3IM618AX4CS5R,B00CMYYIVE,194572342,Maxstar Women's 777 Back Zipper PU High Wedge Heel Sneakers,Shoes,1,0,1,N,Y,One Star,Size were too small and they were no quality,2015-08-31
FR,23230946,R1Y2FHGC92SMZ3,B00J04QK24,802278038,Easy Spirit Women's Lynette Walking Shoe,Shoes,4,0,0,N,Y,Four Stars,Nice looking shoe.  Comfortable,2015-08-31
FR,45145116,R1EFEVLZ7I97X1,B00HNR2F0G,624846957,Altra Men's One2 Running Shoe,Shoes,5,0,0,N,Y,Most Comfortable Shoe!!!,"I have been looking for a good wide toe box shoe for years.  My toes naturally spread out to the point where my wife says I could fit another toe in between the ones I have.  I had researched different ways to lace up shoes to make them feel wider and it worked for a while until my foot would begin to blow out the sides of the shoes.  now insert the Altra One2.  This is the most comfortable running shoe I have ever worn!!!  I have had Asics, Nike, Addidas, Zoot, etc.  This one takes the win easily.  I was previously trading off running in Nike Free 3.0 and the Zoot Ultra Kiawe Race.  I was getting ready to start a marathon training plan for this season and decided I needed a new pair of shoes.  I bought these based on all the other reviews stating how wide the toe box is and the fact they are zero drop!  First pair i bought was a size 10 as that is what I wore in the Nike Free and Zoot Kiawe Race.  The Altras were a little too small, returned for a 10.5.  PERFECT FIT!  I have done multiple long runs in these shoes including speed and tempo work.  Average weekly miles in these shoes is about 30 miles.  They have been great so far!  I will definitely buy another pair of Altras when these give out.",2015-08-31
US,9099800,R2MXIN18PWO5BB,B010FQQUIY,897997066,Women's Stylish Canvas Platform Sports Shoes Low Top Lace-up Canvas Sneakers,Shoes,2,0,0,N,Y,Love the shoes,they didn't fit well. Love the shoes.,2015-08-31
US,18106121,R3OZDMACHSIM2N,B000P9XO90,605193482,"Powerstep SlimTech 3/4 Length Orthotic Shoe Insole – Thin Arch and Heel Supports for Men and Women – Perfect Inserts for Casual Flats, Dress Shoes, and More",Shoes,5,1,1,N,Y,Five Stars,These are thin and comfortable in my dress shoes! Helping with my plantar fasciitis.,2015-08-31
US,41100568,R3C92TPY3PVUM1,B00AR3CZ62,157040335,Chaco Men's Brio Boot,Shoes,4,0,0,N,Y,I reordered a smaller size and they now fit pretty good and look great,These shoes were larger than I expected and I should have listened to other buyers.  I reordered a smaller size and they now fit pretty good and look great.  Overall i'm pleased with the comfort and looks.,2015-08-31
US,14671290,R1SYCNHI7P1VNB,B0017U5CQ4,852963950,crocs Men's Santa Cruz,Shoes,5,0,0,N,Y,Five Stars,comfortable,2015-08-31
US,31536710,R2YB0AHJNTVZ3C,B00EEVUAYM,348428513,Stride Rite Spider-Man Web-Crawler Sneaker (Toddler/Little Kid),Shoes,5,0,0,N,Y,Spidey boy loves his sneakers!,"Nice sneakers, my son loves them!",2015-08-31
US,51254420,R3QL3KQO3Z0RCL,B00BPF23B8,155625776,ASICS Women's GEL-Kayano 20 Running Shoe,Shoes,5,0,0,N,Y,Great shoe for my pronation.,"These shoes feel great on my flat feet.  I have a wide forefoot and narrow heel and this shoe works for that too.  I have had sciatic problems and an injured left knee, and I can wear this shoe all day long with comfort.  I spent 3 days walking for hours at a golf tournament and felt I could not have done it without these shoes.  It is the most expensive shoe I have ever bought and it was worth every penny to me.",2015-08-31
US,3044845,R135WBGHQ7LKN2,B00IYGDNA6,797602249,New Balance Men's M2040V2 Running Shoe,Shoes,5,3,4,N,N,Worth every penny,"These are some of the best shoes I have ever purchased. My close friends all said I was crazy when I told them how much I spent on my new, New Balance shoes, but I am confident with my purchase.<br /><br />I work as a photographer, taking photos all day long for hours on end. Even after spending one of my longest working days (13 hours) on my feet, they did not hurt. I was not in any discomfort whatsoever, and am sure that it was because of how great these shoes are.<br /><br />They may be a bit pricey, considering New Balance doesn't sell anything more expensive, but they are so worth it. If you are looking for a pair of well-made, high-quality shoes, then these are for you.",2015-08-31
CU,47273666,R1KUANTECZYGB7,B00FQ31L8Q,891896404,Ryka Women's Catalyst Plus Iii Walking Shoes,Shoes,5,0,0,N,Y,Nice shoes,Nice looking shoes! Chosen for a trip.,2015-08-31
CU,34860503,R3513HKUKEUQ87,B00CS4R392,674857571,Hot Chocolate Design Chocolaticas Dark Butterfly Women's Mary Jane Flat,Shoes,3,0,1,N,Y,i sent them back. they were too small for ...,"i sent them back. they were too small for my kid, and though the quality is decent there is no excuse for charging $60 for these silly things. they are flimsy slippers.",2015-08-31
CU,38159568,R1MRKJIEICKKQW,B00MXH8M3K,632563390,Adidas Adi-Ease Black / Red Skate Shoes,Shoes,4,0,0,N,Y,but still a good shoe.,"Probably should have gotten a half size smaller, but still a good shoe.",2015-08-31
CU,17506997,RJ78XH7S077NV,B00CBNLRCE,547098004,Bewild Women's Chinese Mesh Slippers,Shoes,5,0,0,N,Y,Just like grandma used to wear!,"I wanted a slipper for around the house that wasn't a thong, didn't cover my whole foot, and wasn't fluffy, and these fit the bill. I love these slippers. They're the same kind my grandma used to wear around the house all day. The mesh is great because it lets your feet breathe, which is awesome for those hot summer days. It's lightweight, and the sole is a very dense foam, so it provides some cushion while not feeling flimsy. They also stay on your feet surprisingly well for a slip-on.",2015-08-31
CU,17668336,R3N3AU2Z336P4U,B00L4L68YG,22427773,Jessica Simpson Women's Caufield Bootie,Shoes,5,1,1,N,Y,Perfect booties for fall!,"Love, loVE, LOVE them! Perfect with tights, skinny jeans, dresses... You name it, they go with it!",2015-08-31
CU,9672590,RXEBKS05ZMIH2,B00FF297SE,724582034,UGG Women's Jackilyn Black Patent Sandal 8.5 B (M),Shoes,5,0,0,N,Y,but they are as comfortable as I would have expected from the brand,"So much comfort!  I have a wide foot and have been searching for cute wedges for an upcoming vacation.  This is my first pair of UGG's, but they are as comfortable as I would have expected from the brand.",2015-08-31
CU,24403424,R21RJ4ATLXDULK,B00ADSF1MG,803237278,Columbia Men's North Plains Trail Shoe,Shoes,4,0,0,N,Y,Good hiker,hiked 20 miles aound Mount Rainer on first wear.. no problems,2015-08-31
CU,41008457,R3P3WMRSUF03PB,B00PJAEZFM,101236347,Saucony Women's Cohesion 8 Running Shoe,Shoes,5,0,0,N,Y,Great Sneakers,Fast Delivery of the shoes.  I love the Saucony brand the comfort and fit of the shoe are get whether you are<br />wearing them for daily wear or for running or jogging.,2015-08-31
CU,13907089,R1T6WQJGKI6W5F,B00X8Z2FDE,680289509,City Classified CD73 Women Patent Leatherette Open Toe Single Band Low Heel Sandal - White Patent,Shoes,5,0,0,N,Y,Five Stars,Can be dressey or casual,2015-08-31
CU,3889711,R1LWJX8Z6K3DJ4,B00VTZ6DV0,444935647,Dream Pairs Women's Open Toe Ankle Strap Gladiator Flat Sandals,Shoes,5,3,4,N,Y,I love them! No,"I have had so many compliments on these sandals! I love them! No, they don't provide much arch support, but I typically do not expect that from a flat sandal. They are quite comfy to wear all day. I am a teacher and have worn them to work, I must say I am impressed!",2015-08-31
CU,10158557,R2J03BACGK73DG,B00402409Q,984201609,Crocs Kids' Electro Clog,Shoes,2,0,0,N,Y,Might be good if they fit?,"These Crocs might be fine but they said child/toddler even on the tag, and they are almost big enough to fit my wife.  Probably not a huge deal to return them in the US, but we are overseas so it is a pretty big pain.",2015-08-31
CU,52207305,R2V78XM5Z6CAQL,B00GNXW3R6,629391718,Birkenstock Women's Gizeh Birko-Flor(Tm),Shoes,4,0,0,N,Y,Four Stars,Love the shoes!,2015-08-31
CU,39570001,R3B8G8EONZEUS0,B00QRN8JR0,376588361,GUESS Rikki E/W Status Satchel (Black),Shoes,5,0,0,N,Y,I love this purse,I love this purse! It is well made and sturdy. It has a lot of space and pockets. The only thing I would change is to have the handles just an inch longer so it can go on your shoulder better or have the extra strap shorter.,2015-08-31
BR,38935434,R1460XM7GD3UFQ,B009SVJ04Y,676449428,PUMA Kids' Roma Basic K,Shoes,5,0,0,N,Y,Five Stars,They fit perfectly (size 1),2015-08-31
BR,52817139,R3BZHGMXF3OVTE,B00PC2I1BG,101790316,Lucky Women's Maari Dress Sandal,Shoes,3,0,0,N,Y,Three Stars,Not for wide feet,2015-08-31
BR,47368752,R2CVEXWBULWQ03,B00P3P2CM6,432244646,Womens Skull Print Pu Hobo Tote Shoulder Bag Handbag Light Black,Shoes,4,0,0,N,Y,The leather is very nice and the interior is as well,"The leather is very nice and the interior is as well.  The main zipper looked to be messed up but once I unzipped and rezipped it seems fine; I'm hoping it holds up as the purse is used.  However, the shoulder strap was a big disappointment.  The wrist strap is beautiful like the clutch itself, but the shoulder strap is a tiny strip of that leather on a stiff, bulky black canvas or something, totally too casual a look for dressier look.  (I definitely don't plan to use the shoulder strap and it was the one I really wanted for that.)  If you're looking for a nice clutch or wrist bag, this is very pretty.",2015-08-31
BR,45774171,R2FRN1FRLL8NO6,B00BS6L3RY,50474989,"Radii Straight Jacket - Men's ( sz. 10.0Width - D, White/Cement )",Shoes,5,0,0,N,Y,Five Stars,excellent shoe,2015-08-31
BR,17041951,R3V0Z7QUZ27XFI,B000VX4WT6,798529,Timberland White Ledge Men's Waterproof Boot,Shoes,5,0,0,N,Y,Great Boots,My husband loves his new boots!,2015-08-31
BR,16396959,R122TATZQMUO7Z,B012IGTTZU,996347778,Breckelle's Womens Peep Toe Corset Lace Up High Stiletto Heel Over The Knee Thigh Boot,Shoes,5,10,11,N,N,must have high boots,Love these heel boots they are so sexy on and easy to put on<br />they are true to size<br />great for thick legs,2015-08-31
BR,8416636,RX6UUOZ2VMX58,B00LLZ9BWG,29342047,Hee Grand Women Leather Lace-Up Loafer Flats Pumps,Shoes,1,0,0,N,Y,One Star,Not good qvolity,2015-08-31
BR,130653,R3GWXQVZPMA4DV,B00H86I5XS,863898438,Nike Men's Free Flyknit 4.0,Shoes,5,0,0,N,Y,Five Stars,The shoe fits really good it my first time ever buying a pair of Nike flyknit,2015-08-31
BR,26150613,R2A8JV1WQV6ZUL,B007ZI7QOS,84610814,Crocs Women's Kadee Flip Flop,Shoes,3,0,0,N,Y,The on; y problem... they make ...,The on;y problem...they make my feet sweat.,2015-08-31
BR,17348415,R1GMI4BG3R7NN8,B00CQAYK3A,7434613,"Large Professional Shoe/Boot Shine/Buff Brush - 8"" inch Long",Shoes,5,0,0,N,Y,Five Stars,"Great for shoes, leather, saddles,",2015-08-31
US,3310718,R70X2PDZ0FZBB,B00GBQAK3O,253737280,Scarleton Stripe Rhinestones Evening Clutch H3282,Shoes,5,0,0,N,Y,Five Stars,This clutch is elegant and look way better than the picture shows. The only complain is that some of the stones are coming out. Would be nice to include some extra stones for replacement.,2015-08-31
US,12368031,R12Q5JZF46JIFV,B0087SXBNU,906763316,ASICS Women's GEL-Venture 4 Running Shoe,Shoes,2,0,0,N,Y,Returned too small,Returned too small,2015-08-31
